takes_female,plural,classification,verb_id,frequency_rank,DOsentence,PDsentence,theme_type,theme_id,recipient_id,i,trial_set,bert_ratio,BehavDOpreference,ngram_ratio,lstm_ratio,gpt2_ratio,gpt2-large_ratio,lstm-large_ratio
FALSE,FALSE,alternating,105,5,Bob showed a man wearing a hat a trick,Bob showed a trick to a man wearing a hat,indef,4,longIndefinite,117,22,-0.02703675045631826,30.7,0.3790874481201172,-4.651276588439941,-3.569776803255081,0.4787559509277344,2.191748857498169
FALSE,FALSE,alternating,105,5,John showed her a trick,John showed a trick to her,indef,4,pronoun,118,73,10.920206872513518,83.36363636363636,1.4259700775146484,2.4600727558135986,3.2937493324279785,5.231889247894287,7.528307318687439
FALSE,FALSE,alternating,105,5,Michael showed the man a trick,Michael showed a trick to the man,indef,4,shortDefinite,119,23,9.352610245347023,68.85714285714286,0.7446422576904297,1.6821906566619873,3.653667449951172,4.672847747802734,2.151208758354187
FALSE,FALSE,alternating,105,5,Alice showed a man a trick,Alice showed a trick to a man,indef,4,shortIndefinite,120,74,7.531663262285292,53.0,2.010540008544922,0.7239193916320801,2.6759631633758545,4.36671781539917,3.83138370513916
FALSE,FALSE,alternating,105,5,Juan showed the man who was wearing the hat something,Juan showed something to the man who was wearing the hat,something,5,longDefinite,121,25,4.002640219638124,24.363636363636363,0.49024200439453125,-4.177625298500061,-0.9978989958763123,-0.5330932140350342,-2.879372477531433
FALSE,FALSE,alternating,105,5,Maria showed a man from work something,Maria showed something to a man from work,something,5,longIndefinite,122,75,-17.047234143596143,35.583333333333336,2.9524993896484375,-3.067728042602539,1.7798445224761963,0.07391023635864258,-4.9658801555633545
FALSE,FALSE,alternating,105,5,John showed her something,John showed something to her,something,5,pronoun,123,26,11.524263574392535,62.0,1.5788097381591797,1.2666858434677124,5.256269454956055,3.6206443309783936,6.364810466766357
FALSE,FALSE,alternating,105,5,Michael showed the man something,Michael showed something to the man,something,5,shortDefinite,124,76,12.750909297843464,48.1,1.3218097686767578,-0.017749547958374023,2.9118528366088867,2.4425159692764282,7.348920702934265
FALSE,FALSE,alternating,105,5,Michael showed a woman something,Michael showed something to a woman,something,5,shortIndefinite,125,27,1.3836375039536506,47.285714285714285,1.7416000366210938,-2.0261173248291016,4.670807123184204,3.064948320388794,8.290152788162231
FALSE,FALSE,alternating,106,6,Alice wrote the woman who was from work the letter,Alice wrote the letter to the woman who was from work,def,1,longDefinite,126,78,-9.2942634166684,13.6,-3.3406219482421875,-11.05741822719574,-5.418075084686279,-5.867621660232544,-14.029720544815063
FALSE,FALSE,alternating,106,6,Maria wrote a woman who was from work the letter,Maria wrote the letter to a woman who was from work,def,1,longIndefinite,127,28,-17.71384564577602,7.111111111111111,-2.0151405334472656,-11.82439124584198,-6.433735966682434,-8.289687991142273,-14.669832348823547
FALSE,FALSE,alternating,106,6,Maria wrote him the letter,Maria wrote the letter to him,def,1,pronoun,128,79,-1.922088798135519,65.0909090909091,0.3287334442138672,-2.6238410472869873,3.489981174468994,1.7729421854019165,0.3132513761520386
FALSE,FALSE,alternating,106,6,Juan wrote the man the letter,Juan wrote the letter to the man,def,1,shortDefinite,129,29,2.853143617277965,55.7,-1.7972335815429688,-5.762192606925964,-2.0222049951553345,1.4361474514007568,-3.0016907453536987
FALSE,FALSE,alternating,106,6,Mary wrote a man the letter,Mary wrote the letter to a man,def,1,shortIndefinite,130,80,-6.208466158714145,35.7,-1.2899436950683594,-10.439302563667297,-0.31200075149536133,2.7606641054153442,-10.700288534164429
FALSE,FALSE,alternating,106,6,Michael wrote the man wearing the hat the message,Michael wrote the message to the man wearing the hat,def,2,longDefinite,131,31,-6.509727027616464,22.444444444444443,-2.3372802734375,-11.091257810592651,-8.514671325683594,-3.5193169713020325,-16.592521905899048
FALSE,FALSE,alternating,106,6,Juan wrote a man from work the message,Juan wrote the message to a man from work,def,2,longIndefinite,132,81,-13.751943059032783,25.5,-0.546112060546875,-7.9341325759887695,-5.29700243473053,-4.5222824811935425,-5.933744430541992
FALSE,FALSE,alternating,106,6,Linda wrote him the message,Linda wrote the message to him,def,2,pronoun,133,32,-1.8690040328074247,47.1,0.6632003784179688,-1.437537431716919,2.9895890951156616,0.2977433204650879,2.8922590017318726
FALSE,FALSE,alternating,106,6,Alice wrote the woman the message,Alice wrote the message to the woman,def,2,shortDefinite,134,83,-2.241489640902728,32.5,-1.6623821258544922,-7.249070882797241,-1.2167927026748657,-0.15527582168579102,-7.791028738021851
FALSE,FALSE,alternating,106,6,John wrote a man the message,John wrote the message to a man,def,2,shortIndefinite,135,33,-6.731836431659758,36.5,-0.6479358673095703,-8.747594833374023,-0.06521832942962646,0.6118028163909912,-7.412301301956177
FALSE,FALSE,alternating,106,6,Juan wrote the woman from work a check,Juan wrote a check to the woman from work,indef,3,longDefinite,136,84,-3.9113196497783065,52.9,-2.5822296142578125,-4.005028009414673,-7.223338842391968,-1.071215033531189,-12.473098397254944
FALSE,FALSE,alternating,106,6,Linda wrote a man who was wearing a hat a check,Linda wrote a check to a man who was wearing a hat,indef,3,longIndefinite,137,34,-10.632078375434503,8.384615384615385,-1.991668701171875,-9.058985233306885,-8.064456343650818,-11.58820104598999,-28.046441733837128
FALSE,FALSE,alternating,106,6,Maria wrote him a check,Maria wrote a check to him,indef,3,pronoun,138,85,3.1896172971464694,84.22222222222223,2.394725799560547,1.3696894645690918,5.278886377811432,1.3761873841285706,6.566302537918091
FALSE,FALSE,alternating,106,6,Juan wrote the man a check,Juan wrote a check to the man,indef,3,shortDefinite,139,36,4.870168006396852,75.85714285714286,-1.4624958038330078,-1.382738471031189,-1.0794453620910645,0.5823467969894409,-1.8193433284759521
FALSE,FALSE,alternating,106,6,John wrote a woman a check,John wrote a check to a woman,indef,3,shortIndefinite,140,86,-2.373828495386988,52.0,-0.233551025390625,-4.632053852081299,0.12325704097747803,2.545295000076294,-1.0142743587493896
FALSE,FALSE,alternating,106,6,Michael wrote the man who was wearing the hat a note,Michael wrote a note to the man who was wearing the hat,indef,4,longDefinite,141,37,-1.1761324362596497,18.272727272727273,-3.4785804748535156,-9.948209762573242,-11.544508218765259,-8.153820931911469,-11.915897965431213
FALSE,FALSE,alternating,106,6,Michael wrote a woman from work a note,Michael wrote a note to a woman from work,indef,4,longIndefinite,142,88,-5.8647575883660465,13.727272727272727,-0.3972053527832031,-8.667656064033508,-3.813820481300354,-2.8381518721580505,-14.738879203796387
FALSE,FALSE,alternating,106,6,Bob wrote her a note,Bob wrote a note to her,indef,4,pronoun,143,38,-1.3697341468650848,85.33333333333333,0.8626003265380859,-3.0376665592193604,-0.6272075176239014,1.8351706862449646,-3.3175570964813232
FALSE,FALSE,alternating,106,6,Linda wrote the man a note,Linda wrote a note to the man,indef,4,shortDefinite,144,89,-1.066706019686535,71.5,-1.377737045288086,-4.092918157577515,-2.4398019909858704,-1.871792197227478,-10.89699912071228
FALSE,FALSE,alternating,106,6,Mary wrote a woman a note,Mary wrote a note to a woman,indef,4,shortIndefinite,145,39,-5.9021589225158095,42.5,-0.7075347900390625,-6.155729293823242,0.904220461845398,0.5810830593109131,-8.399975538253784
FALSE,FALSE,alternating,106,6,Michael wrote the woman who was wearing the hat something,Michael wrote something to the woman who was wearing the hat,something,5,longDefinite,146,90,-5.175935278180987,21.22222222222222,-0.3291168212890625,-9.671709775924683,-9.172217011451721,-6.313579797744751,0.18701106309890747
FALSE,FALSE,alternating,106,6,Mary wrote a man who was from work something,Mary wrote something to a man who was from work,something,5,longIndefinite,147,41,-6.188159976154566,6.615384615384615,0.6633872985839844,-7.34254777431488,-5.279741287231445,-5.827627897262573,-11.51954185962677
FALSE,FALSE,alternating,106,6,John wrote her something,John wrote something to her,something,5,pronoun,148,91,-2.87746245902963,50.7,0.7176780700683594,-4.142183184623718,2.3605399131774902,0.5856592655181885,5.806395530700684
FALSE,FALSE,alternating,106,6,Alice wrote the woman something,Alice wrote something to the woman,something,5,shortDefinite,149,42,-7.925903944764286,20.181818181818183,0.22253990173339844,-5.795755743980408,-3.1734836101531982,0.8088510036468506,1.8640592098236084
FALSE,FALSE,alternating,106,6,Linda wrote a man something,Linda wrote something to a man,something,5,shortIndefinite,150,93,-1.5785931525751948,14.4,0.9360542297363281,-8.290482759475708,-0.47512269020080566,0.717782735824585,-10.85630464553833
FALSE,FALSE,alternating,107,7,Linda brought the man who was from work the gift,Linda brought the gift to the man who was from work,def,1,longDefinite,151,43,-1.7192094955826178,32.1,-0.4958000183105469,-4.454399943351746,-6.127888083457947,-3.423025131225586,-9.154442548751831
FALSE,FALSE,alternating,107,7,John brought a woman wearing a hat the gift,John brought the gift to a woman wearing a hat,def,1,longIndefinite,152,94,-6.605968326679431,45.125,-0.34066200256347656,-7.294716060161591,-7.224782586097717,-6.492783427238464,-4.8044450879096985
FALSE,FALSE,alternating,107,7,John brought her the gift,John brought the gift to her,def,1,pronoun,153,44,-1.4714483951684088,62.07142857142857,2.0369949340820312,0.22564303874969482,2.3801114559173584,3.201298713684082,1.0046501159667969
FALSE,FALSE,alternating,107,7,John brought the man the gift,John brought the gift to the man,def,1,shortDefinite,154,95,1.8194910637103021,33.714285714285715,0.49070167541503906,-0.366865873336792,-1.5904245376586914,1.1142821311950684,-1.4517669677734375
FALSE,FALSE,alternating,107,7,Linda brought a woman the gift,Linda brought the gift to a woman,def,1,shortIndefinite,155,46,-0.7812531072413549,37.0,-0.14933395385742188,-4.762797832489014,-0.21833646297454834,-0.0003973245620727539,-1.9977235794067383
FALSE,FALSE,alternating,107,7,John brought the man wearing the hat the cake,John brought the cake to the man wearing the hat,def,2,longDefinite,156,96,3.8486286683182698,25.0,0.042308807373046875,-9.133921563625336,-5.722550570964813,-7.541973948478699,-14.341186881065369
FALSE,FALSE,alternating,107,7,Juan brought a man from work the cake,Juan brought the cake to a man from work,def,2,longIndefinite,157,47,-15.781645955750719,9.11111111111111,1.5234375,-2.115723967552185,-4.548840045928955,0.8053923845291138,-6.772897124290466
FALSE,FALSE,alternating,107,7,Mary brought him the cake,Mary brought the cake to him,def,2,pronoun,158,97,0.8125967615633272,60.5,3.2908382415771484,-0.6153863072395325,2.7050734758377075,0.8433091640472412,4.315847754478455
FALSE,FALSE,alternating,107,7,Bob brought the man the cake,Bob brought the cake to the man,def,2,shortDefinite,159,48,7.290608196868561,45.833333333333336,1.2987346649169922,-0.17935532331466675,-1.3393983840942383,0.5509932041168213,0.22498995065689087
FALSE,FALSE,alternating,107,7,Alice brought a woman the cake,Alice brought the cake to a woman,def,2,shortIndefinite,160,99,5.815024839248508,44.54545454545455,1.0088424682617188,-3.6986812353134155,0.0559922456741333,0.029360055923461914,-8.579630255699158
FALSE,FALSE,alternating,107,7,Mary brought the woman from work a meal,Mary brought a meal to the woman from work,indef,3,longDefinite,161,49,5.467661652015522,32.46153846153846,1.2314071655273438,0.2884145975112915,-2.3134188652038574,1.2924734950065613,-15.71017336845398
FALSE,FALSE,alternating,107,7,Michael brought a man from work a meal,Michael brought a meal to a man from work,indef,3,longIndefinite,162,0,3.4168093111366034,26.555555555555557,1.1408958435058594,-1.6736403703689575,-2.1804919242858887,4.826454937458038,-11.40053939819336
FALSE,FALSE,alternating,107,7,Juan brought her a meal,Juan brought a meal to her,indef,3,pronoun,163,51,6.611013859976083,59.0,3.012582778930664,0.06749939918518066,1.9078680276870728,2.902801990509033,6.35520076751709
FALSE,FALSE,alternating,107,7,Juan brought the woman a meal,Juan brought a meal to the woman,indef,3,shortDefinite,164,1,9.931010171305388,57.3,1.5975093841552734,-0.9892629384994507,-1.2535089254379272,1.5322413444519043,-1.188793420791626
FALSE,FALSE,alternating,107,7,John brought a woman a meal,John brought a meal to a woman,indef,3,shortIndefinite,165,52,8.226610629819334,41.38461538461539,1.1021614074707031,-2.3880327939987183,1.2285454273223877,2.719381034374237,2.8612430095672607
FALSE,FALSE,alternating,107,7,Juan brought the woman who was from work a blanket,Juan brought a blanket to the woman who was from work,indef,4,longDefinite,166,2,-2.1072321198880672,48.54545454545455,0.8821563720703125,-3.9973905086517334,-5.9674232006073,-1.8898259401321411,-6.140108346939087
FALSE,FALSE,alternating,107,7,Maria brought a woman who was wearing a hat a blanket,Maria brought a blanket to a woman who was wearing a hat,indef,4,longIndefinite,167,53,-12.522505066357553,24.615384615384617,0.009616851806640625,-5.039305925369263,-4.039133012294769,-1.2652833461761475,-5.119178533554077
FALSE,FALSE,alternating,107,7,Mary brought him a blanket,Mary brought a blanket to him,indef,4,pronoun,168,4,3.2798654502257705,52.833333333333336,4.172218322753906,0.6261399984359741,4.940438628196716,2.7188072204589844,5.424095273017883
FALSE,FALSE,alternating,107,7,Michael brought the man a blanket,Michael brought a blanket to the man,indef,4,shortDefinite,169,54,8.51376834482653,56.125,2.8874855041503906,0.6211432218551636,-0.3787107467651367,3.1459641456604004,-1.6145645380020142
FALSE,FALSE,alternating,107,7,Juan brought a woman a blanket,Juan brought a blanket to a woman,indef,4,shortIndefinite,170,5,10.636826454428956,51.0,1.5115852355957031,0.407794713973999,1.0246782302856445,1.6818734407424927,2.747368335723877
FALSE,FALSE,alternating,107,7,Bob brought the woman who was wearing the hat something,Bob brought something to the woman who was wearing the hat,something,5,longDefinite,171,56,0.8539487448870204,42.30769230769231,1.0088272094726562,-7.312745809555054,-6.424635112285614,-4.599999785423279,-0.673831582069397
FALSE,FALSE,alternating,107,7,Maria brought a woman who was wearing a hat something,Maria brought something to a woman who was wearing a hat,something,5,longIndefinite,172,6,-3.1743875665124506,24.666666666666668,1.1019744873046875,-6.739484131336212,-3.423970341682434,-1.2149686813354492,-6.182167708873749
FALSE,FALSE,alternating,107,7,Maria brought him something,Maria brought something to him,something,5,pronoun,173,57,3.918784440262243,63.44444444444444,4.246084213256836,-2.5028809905052185,2.280624508857727,3.0386635065078735,-2.576767325401306
